Species,Population,Latitude,Longitude,Year_start,Year_end,Temperature,Vial,Replicate,Sex,Wing_area,Wing_shape,Wing_vein,Asymmetry_wing_area,Asymmetry_wing_shape,Asymmetry_wing_vein
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,25,10,1,female,0.979,2.194,2.389,0.023,0.07,0.129
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,25,10,1,male,1.01,2.127,2.474,0.033,0.048,0.11
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,25,10,2,female,1.043,2.172,2.596,0.026,0.018,0.044
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,25,10,2,male,0.898,2.126,2.301,0.03,0.012,0.068
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,25,10,3,female,1.026,2.209,2.444,0.001,0.021,0.117
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,25,10,3,male,0.932,2.166,2.502,0.007,0.013,0.037
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,1,1,female,0.862,2.175,2.333,0.025,0.02,0.182
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,1,1,male,0.707,2.211,2.363,0.024,0.031,0.03
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,1,2,female,0.844,2.128,2.474,0.029,0.061,0.096
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,1,3,female,0.885,2.141,2.405,0.033,0.044,0.12
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,2,1,female,0.806,2.261,2.546,0.008,0.048,0.176
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,2,1,male,0.756,2.103,2.596,0.027,0.033,0.096
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,2,2,female,0.88,2.158,2.497,0.033,0.004,0.208
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,2,2,male,0.681,2.201,2.516,0.029,0.009,0.101
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,2,3,female,0.888,2.154,2.623,0.009,0.008,0.089
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,2,3,male,0.738,2.185,2.565,0.008,0.065,0.04
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,3,1,female,0.864,2.184,2.413,0.014,0.086,0.087
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,3,1,male,0.709,2.057,2.408,0.019,0.019,0.016
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,3,2,female,0.862,2.083,2.626,0.023,0.11,0.075
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,3,2,male,0.736,2.12,2.416,0.017,0.05,0.073
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,3,3,female,0.807,2.207,2.315,0.013,0.046,0.135
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,3,3,male,0.729,2.107,2.478,0.037,0.055,0.216
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,4,1,female,0.819,2.197,2.573,0.017,0.052,0.003
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,4,1,male,0.715,2.158,2.554,0.006,0.089,0.109
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,4,2,female,0.783,2.139,2.398,0.042,0,0.01
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,4,2,male,0.776,2.128,2.434,0.018,0.029,0.078
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,4,3,female,0.815,2.208,2.42,0.018,0.004,0.046
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,4,3,male,0.703,2.058,2.508,0.011,0.013,0.133
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,5,1,female,0.823,2.218,2.547,0.021,0.03,0.031
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,5,1,male,0.771,2.149,2.404,0.033,0.05,0.076
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,5,2,female,0.797,2.254,2.602,0.026,0.03,0.091
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,5,2,male,0.737,2.172,2.562,0.02,0.004,0.032
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,5,3,female,0.783,2.241,2.666,0.012,0.018,0.037
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,5,3,male,0.741,2.209,2.464,0.024,0.027,0.026
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,6,1,female,0.843,2.269,2.477,0.025,0.029,0.195
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,6,1,male,0.743,2.14,2.546,0.017,0.002,0.052
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,6,2,female,0.847,2.232,2.725,0.01,0.007,0.176
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,6,2,male,0.724,2.159,2.446,0.012,0.05,0.064
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,6,3,female,0.766,2.141,2.535,0.01,0.038,0.24
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,6,3,male,0.688,2.122,2.383,0,0.042,0.082
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,7,1,female,0.847,2.252,2.411,0.019,0.007,0.264
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,7,1,male,0.677,2.142,2.459,0.014,0.043,0.037
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,7,2,female,0.821,2.146,2.532,0.017,0.039,0.094
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,7,2,male,0.738,2.151,2.59,0.016,0,0.159
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,7,3,female,0.819,2.169,2.406,0.02,0.022,0.068
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,7,3,male,0.72,2.124,2.405,0.01,0.057,0.023
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,8,1,female,0.851,2.205,2.627,0.001,0.013,0.003
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,8,1,male,0.74,2.101,2.531,0.05,0.102,0.216
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,8,2,female,0.795,2.136,2.53,0.017,0.004,0.264
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,8,2,male,0.673,2.109,2.675,0.012,0.091,0.056
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,8,3,female,0.725,2.271,2.314,0.009,0.051,0.105
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,8,3,male,0.738,2.246,2.359,0.01,0.029,0.002
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,9,1,female,0.856,2.186,2.639,0.016,0.022,0.066
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,9,1,male,0.738,2.168,2.4,0.004,0.071,0.06
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,9,2,female,0.832,2.179,2.504,0.008,0.022,0.175
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,9,2,male,0.77,2.142,2.311,0.018,0.021,0.095
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,9,3,female,0.846,2.179,2.392,0.021,0.069,0.232
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,9,3,male,0.726,2.108,2.632,0.018,0.05,0.132
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,10,1,female,0.842,2.121,2.271,0.02,0.053,0.01
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,10,1,male,0.708,2.07,2.386,0.008,0.047,0.147
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,10,2,female,0.823,2.205,2.439,0.01,0.004,0.057
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,10,2,male,0.719,2.189,2.285,0.022,0.019,0.146
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,10,3,female,0.881,2.093,2.618,0.018,0.027,0.075
D.aldrichi,Grandchester,-27.68,152.45,1994,1994,30,10,3,male,0.762,2.141,2.44,0.012,0.023,0.117
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,1,1,female,1.071,2.274,2.498,0.03,0.045,0.006
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,1,1,male,1.013,2.22,2.423,0.022,0.008,0.102
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,1,2,female,1.111,2.219,2.386,0.029,0,0.1
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,1,2,male,0.965,2.191,2.496,0.033,0.003,0.156
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,1,3,female,1.167,2.258,2.574,0.012,0.066,0.062
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,1,3,male,0.983,2.166,2.396,0.027,0.019,0.013
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,2,1,female,1.143,2.23,2.485,0.046,0.038,0.052
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,2,1,male,1.045,2.149,2.559,0.013,0.018,0.085
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,2,2,female,1.138,2.177,2.561,0.004,0.031,0.11
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,2,3,female,1.041,2.216,2.449,0.033,0.006,0.082
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,3,1,female,1.12,2.189,2.503,0.022,0.066,0.179
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,3,1,male,1.025,2.158,2.503,0.001,0.082,0.102
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,3,2,female,1.066,2.177,2.283,0.056,0.058,0.055
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,3,2,male,1.029,2.07,2.499,0.021,0.05,0.128
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,3,3,female,1.178,2.278,2.512,0.084,0.035,0.193
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,3,3,male,0.972,2.215,2.669,0.016,0.017,0.175
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,4,1,female,1.118,2.223,2.389,0.016,0.065,0.108
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,4,1,male,0.982,2.22,2.471,0.059,0.051,0.056
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,4,2,female,1.085,2.244,2.347,0.027,0.021,0.053
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,4,2,male,0.984,2.133,2.477,0.042,0.007,0.065
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,4,3,male,1.021,2.212,2.403,0.053,0.087,0.006
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,5,1,female,1.167,2.223,2.505,0.025,0.001,0.062
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,5,1,male,1.089,2.149,2.49,0.045,0.007,0.165
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,5,2,female,1.114,2.267,2.444,0.008,0.016,0.107
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,5,2,male,1.043,2.216,2.548,0.057,0.021,0.067
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,5,3,female,1.137,2.268,2.392,0.048,0.008,0.054
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,5,3,male,1.026,2.127,2.392,0.008,0.009,0.025
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,6,1,female,1.134,2.206,2.389,0.031,0.044,0.012
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,6,1,male,1.016,2.209,2.48,0.017,0.028,0.048
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,6,2,female,1.034,2.169,2.388,0.018,0.034,0.063
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,6,2,male,1.007,2.196,2.443,0.02,0.035,0.117
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,6,3,female,1.165,2.191,2.546,0.05,0.042,0.028
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,6,3,male,0.93,2.208,2.466,0.031,0.006,0.107
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,7,1,female,1.113,2.158,2.472,0.013,0.029,0.045
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,7,1,male,0.938,2.156,2.44,0.005,0.026,0.057
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,7,2,female,1.185,2.254,2.373,0.049,0.017,0.058
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,7,2,male,1.003,2.197,2.517,0.019,0.019,0.244
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,7,3,male,0.959,2.189,2.401,,,
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,8,1,female,1.111,2.246,2.656,0.02,0.009,0.101
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,8,1,male,0.985,2.208,2.396,0.008,0.005,0.036
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,8,2,female,1.17,2.152,2.414,0.072,0.029,0.017
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,8,2,male,1,2.163,2.373,0.006,0.099,0.072
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,8,3,female,1.159,2.213,2.391,0.036,0.065,0.064
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,8,3,male,0.981,2.163,2.444,0.037,0.024,0.004
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,9,1,female,1.039,2.207,2.623,0.047,0.001,0.199
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,9,1,male,0.922,2.147,2.428,0.024,0.018,0.122
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,9,2,female,1.12,2.207,2.378,0.006,0.001,0.025
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,9,2,male,1.052,2.169,2.267,0.005,0.034,0.04
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,9,3,female,1.255,2.21,2.353,0.026,0.025,0.048
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,9,3,male,1.012,2.152,2.501,0.003,0.003,0.095
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,10,1,female,1.183,2.231,2.413,0.01,0.076,0.035
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,10,1,male,1.087,2.164,2.355,0.004,0.046,0.031
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,10,2,female,1.166,2.19,2.772,0.011,0.004,0.034
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,10,2,male,0.985,2.166,2.416,0.004,0.049,0.127
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,10,3,female,1.14,2.211,2.45,0.003,0.011,0.071
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,20,10,3,male,1.076,2.085,2.441,0.021,0.04,0.091
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,1,1,female,1.051,2.231,2.505,0.04,0.057,0.057
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,1,1,male,0.836,2.232,2.42,0.007,0.033,0.029
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,1,2,female,1.045,2.205,2.472,0.041,0.085,0.015
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,1,2,male,0.838,2.121,2.478,0.001,0.007,0.059
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,1,3,female,1.04,2.198,2.475,0.002,0,0.09
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,2,1,female,0.934,2.279,2.507,0.047,0.062,0.008
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,2,1,male,0.898,2.142,2.511,0.018,0.05,0.005
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,2,2,female,0.993,2.232,2.554,0.022,0.025,0.146
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,2,2,male,0.84,2.209,2.374,0.025,0.014,0.072
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,2,3,male,0.854,2.191,2.608,0.035,0.04,0.09
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,3,1,female,0.923,2.199,2.565,0.039,0.031,0.045
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,3,1,male,0.804,2.242,2.511,0.021,0.027,0.087
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,3,2,female,0.92,2.224,2.595,0.018,0.083,0.01
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,3,2,male,0.86,2.211,2.515,0.039,0.031,0.3
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,3,3,female,0.938,2.258,2.49,0.028,0.056,0.022
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,3,3,male,0.864,2.23,2.591,0.019,0.03,0.151
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,4,1,female,0.986,2.247,2.236,0.025,0.057,0.202
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,4,1,male,0.826,2.159,2.431,0.024,0.005,0.058
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,4,2,female,0.899,2.247,2.275,0.037,0.068,0.151
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,4,2,male,0.874,2.197,2.522,0.004,0.03,0.067
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,4,3,male,0.878,2.205,2.537,0.026,0.06,0.196
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,5,1,female,1.054,2.184,2.358,0.005,0.011,0.173
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,5,1,male,0.92,2.215,2.424,0.01,0.039,0.029
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,5,2,female,1.051,2.34,2.398,0.042,0.064,0.062
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,5,2,male,0.834,2.22,2.492,0.024,0.038,0.247
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,5,3,male,0.917,2.207,2.432,0.033,0.07,0.128
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,6,1,female,0.966,2.327,2.2,0.012,0.038,0.167
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,6,1,male,0.829,2.161,2.388,0.046,0.038,0.198
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,6,2,female,1.049,2.191,2.453,0.013,0.041,0.032
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,6,2,male,0.848,2.164,2.426,0.03,0.187,0.053
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,6,3,female,0.962,2.266,2.744,0.005,0.027,0.093
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,6,3,male,0.908,2.145,2.506,0.041,0.112,0.052
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,7,1,female,1.039,2.259,2.465,0.009,0.038,0.052
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,7,1,male,0.869,2.275,2.55,0.043,0.013,0.134
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,7,2,female,0.892,2.275,2.464,0.015,0.018,0.033
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,7,2,male,0.907,2.211,2.405,0.011,0.026,0.034
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,7,3,female,0.999,2.287,2.469,0.034,0.006,0.108
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,7,3,male,0.8,2.245,2.648,0.012,0.076,0.102
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,8,1,female,0.978,2.158,2.621,0.013,0.021,0.02
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,8,1,male,0.89,2.175,2.419,0.028,0.012,0.08
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,8,2,female,0.966,2.287,2.493,0.006,0.035,0.141
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,8,2,male,0.845,2.247,2.454,0.024,0.001,0.154
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,8,3,male,0.898,2.182,2.485,0.013,0.008,0.197
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,9,1,female,0.974,2.216,2.364,0.041,0.016,0.056
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,9,1,male,0.937,2.178,2.37,0.008,0.032,0.216
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,9,2,male,0.871,2.212,2.499,0.012,0.035,0.081
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,9,3,male,0.86,2.189,2.399,0.025,0.049,0.161
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,10,1,female,1.014,2.237,2.473,0.01,0.032,0.035
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,10,1,male,0.836,2.19,2.403,0.016,0.012,0.118
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,10,2,female,1.014,2.131,2.308,0.029,0.082,0.104
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,10,2,male,0.811,2.137,2.291,0.003,0.001,0.079
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,10,3,female,0.945,2.182,2.355,0.059,0.066,0.023
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,10,3,male,0.878,2.159,2.481,0.005,0.035,0.04
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,1,1,female,0.869,2.146,2.606,0.023,0.029,0.228
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,1,1,male,0.808,2.165,2.51,0.007,0.008,0.034
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,1,2,female,0.912,2.216,2.61,0.001,0.07,0.002
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,1,2,male,0.691,2.173,2.578,0.01,0.027,0.094
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,1,3,female,0.865,2.167,2.531,0.043,0.063,0.228
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,1,3,male,0.763,2.168,2.431,0.007,0.019,0.063
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,2,1,female,0.902,2.244,2.453,0.022,0.001,0.114
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,2,1,male,0.69,2.201,2.501,0.022,0.036,0.283
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,2,2,female,0.871,2.202,2.695,0.003,0.086,0.192
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,2,2,male,0.678,2.151,2.449,0.029,0.027,0.038
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,2,3,female,0.886,2.206,2.491,0.02,0.04,0.091
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,2,3,male,0.765,2.207,2.431,0.003,0.028,0.081
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,3,1,female,0.871,2.188,2.324,0.006,0.025,0.048
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,3,1,male,0.647,2.227,2.345,0.024,0.018,0.019
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,3,2,female,0.801,2.221,2.453,0.002,0.126,0.004
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,3,2,male,0.657,2.184,2.328,0.001,0.011,0.073
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,3,3,female,0.766,2.157,2.461,0.002,0.041,0.009
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,4,1,female,0.889,,2.617,,,0.082
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,4,1,male,0.694,2.108,2.462,0.029,0.019,0.151
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,4,2,female,0.841,2.125,2.232,0.007,0.046,0.068
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,4,2,male,0.684,2.141,2.533,0.015,0.121,0.002
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,4,3,female,0.73,2.224,2.445,0.065,0.033,0.215
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,4,3,male,0.795,2.193,2.359,0.009,0.002,0.008
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,5,1,female,0.836,2.268,2.429,0.02,0.046,0.043
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,5,1,male,0.662,2.3,2.45,0.016,0.026,0.091
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,5,2,female,0.811,2.24,2.192,0.014,0.018,0.086
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,5,2,male,0.767,2.128,2.415,0.017,0.003,0.175
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,5,3,female,0.922,2.224,2.583,0.007,0.041,0.074
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,5,3,male,0.838,2.167,2.5,0.005,0.021,0.052
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,6,1,female,0.872,2.24,2.428,0.016,0.006,0.082
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,6,1,male,0.599,2.162,2.247,0.049,0.074,0.083
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,6,2,female,0.775,2.214,2.304,0.049,0.034,0.037
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,6,3,female,0.765,2.209,2.484,0.009,0.059,0.072
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,7,1,female,0.845,2.279,2.517,0.015,0.011,0.057
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,7,1,male,0.783,2.152,2.524,0.018,0.001,0.152
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,7,2,female,0.847,2.119,2.542,0.012,0.039,0.259
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,7,2,male,0.679,2.28,2.415,0.038,0.131,0.005
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,7,3,female,0.714,2.182,2.32,0.004,0.021,0.009
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,7,3,male,0.782,2.207,2.526,0.006,0.01,0.14
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,8,1,female,0.925,2.187,2.456,0.036,0.053,0.146
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,8,1,male,0.769,2.204,2.485,0.031,0.022,0.088
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,8,2,female,0.908,2.177,2.579,0.021,0.008,0.05
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,8,2,male,0.675,2.189,2.427,0.001,0.057,0.119
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,8,3,female,0.765,2.214,2.676,0.019,0.036,0.101
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,8,3,male,0.757,2.103,2.454,0.01,0.045,0.118
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,9,1,female,0.827,2.25,2.441,0.004,0.004,0.087
D.aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,9,1,male,0.772,2.149,2.61,0.035,0.01,0.111
